ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
21262,122,7,122,7,873,94,873,94,722,70,722,70,1423,136,1423,136,821,77,821,77,816,74,816,74,934,99,934,99,994,49,994,49,893,47,893,47,848,44,848,44,1562,80,1562,80,1118,61,1118,61,1115,66,1115,66,1585,90,1585,90
11003,122,8,122,8,715,40,715,40,886,40,886,40,349,16,349,16,1827,85,1827,85,,,,,,,,,,,,,,,,,,,,,,,,,1096,46,1096,46,1185,49,1185,49,,,,
49711,2,2,2,2,61,5,61,5,15,3,15,3,54,5,54,5,74,8,74,8,46,7,46,7,61,6,61,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9851,122,6,122,6,1132,67,1132,67,472,25,472,25,1014,60,1014,60,979,53,979,53,1166,57,1166,57,962,57,962,57,841,44,841,44,400,17,400,17,1087,55,1087,55,1654,100,1654,100,,,,,,,,,,,,
45906,122,7,122,7,1280,56,1280,56,1270,64,1270,64,648,32,648,32,884,40,884,40,1571,68,1571,68,1613,94,1613,94,1576,94,1576,94,,,,,,,,,1063,60,1063,60,390,27,390,27,931,57,931,57,1706,107,1706,107
41268,127,16,127,16,811,124,811,124,235,34,235,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6860,127,5,127,5,642,96,642,96,950,136,950,136,737,91,737,91,1132,142,1132,142,398,20,398,20,1917,111,1917,111,659,40,659,40,,,,,,,,,,,,,,,,,,,,,952,38,952,38
39501,129,9,129,9,59,2,59,2,1548,80,1548,80,364,14,364,14,159,7,159,7,346,39,346,39,1202,130,1202,130,1617,160,1617,160,99,15,99,15,77,17,77,17,2071,222,2071,222,1882,186,1882,186,621,65,621,65,1670,109,1670,109
37561,129,6,129,6,1299,72,1299,72,299,27,299,27,465,25,465,25,1328,67,1328,67,1319,78,1319,78,1796,103,1796,103,1170,77,1170,77,,,,,,,,,605,35,605,35,,,,,,,,,233,22,233,22
25978,131,17,131,17,1246,69,1246,69,852,58,852,58,273,35,273,35,795,103,795,103,143,27,143,27,1107,154,1107,154,955,142,955,142,1070,170,1070,170,806,115,806,115,2160,284,2160,284,985,117,985,117,403,52,403,52,357,49,357,49
38894,131,14,31,2,1366,192,136,8,103,12,43,5,615,77,615,77,505,63,505,63,1950,237,1950,237,1151,142,1151,142,756,74,756,74,1282,153,1282,153,,,,,,,,,,,,,,,,,,,,
19426,131,23,131,23,1142,181,1142,181,836,117,836,117,848,109,848,109,956,137,956,137,867,102,867,102,1306,158,1306,158,1505,193,1505,193,999,112,999,112,1270,153,1270,153,232,38,232,38,1956,234,1956,234,1592,179,1592,179,2097,251,2097,251
57981,131,17,131,17,356,51,356,51,1324,189,1324,189,604,74,604,74,562,69,562,69,1337,189,1337,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9256,131,9,131,9,1254,59,1254,59,1132,49,1132,49,1034,38,1034,38,1296,60,1296,60,,,,,1949,89,1949,89,,,,,823,36,823,36,1115,37,1115,37,2126,78,2126,78,,,,,,,,,,,,
45934,136,10,136,10,1438,69,1438,69,,,,,,,,,1417,61,1417,61,672,29,672,29,1019,48,1019,48,195,9,195,9,532,26,532,26,1405,69,1405,69,741,41,741,41,774,42,774,42,238,10,238,10,2288,119,2288,119
14544,136,15,136,15,267,40,267,40,363,50,363,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39485,136,15,136,15,938,122,938,122,459,63,459,63,1398,164,1398,164,956,114,956,114,107,6,107,6,119,11,119,11,471,48,471,48,1518,186,1518,186,1440,178,1440,178,451,48,451,48,2001,248,2001,248,2496,285,2496,285,1450,155,1450,155
39771,136,14,32,5,1299,103,92,7,36,5,23,2,681,53,112,9,356,23,356,23,880,59,880,59,962,81,962,81,1962,150,1962,150,933,79,933,79,493,41,493,41,2152,228,2152,228,1445,81,1445,81,746,45,746,45,1638,105,1638,105
33869,140,19,140,19,179,22,179,22,284,42,284,42,1469,205,1469,205,470,61,470,61,575,83,575,83,273,37,273,37,1738,245,1738,245,,,,,,,,,,,,,,,,,1592,207,1592,207,290,42,290,42
49412,140,17,140,17,978,127,978,127,1566,218,1566,218,27,5,27,5,187,26,187,26,284,27,284,27,,,,,,,,,,,,,1541,193,1541,193,1623,196,1623,196,248,29,248,29,1027,108,1027,108,1670,182,1670,182
7834,140,17,140,17,1348,188,1348,188,1054,142,1054,142,795,93,795,93,677,88,677,88,323,33,323,33,1173,146,1173,146,1044,116,1044,116,893,107,893,107,981,108,981,108,1714,208,1714,208,1011,121,1011,121,2066,226,2066,226,1989,221,1989,221
36138,140,11,140,11,978,46,978,46,199,28,199,28,273,39,273,39,1620,197,1620,197,298,31,298,31,1863,238,1863,238,907,95,907,95,,,,,,,,,,,,,,,,,,,,,,,,
53606,140,9,140,9,1312,91,1312,91,556,28,556,28,1676,93,1676,93,534,35,534,35,1004,64,1004,64,2035,127,2035,127,,,,,,,,,,,,,1367,73,1367,73,547,34,547,34,2018,141,2018,141,1753,137,1753,137
49708,3,3,1,1,35,2,9,2,44,6,13,3,4,2,3,1,60,7,24,3,23,5,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39530,145,20,145,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55877,145,10,145,10,699,42,699,42,,,,,,,,,,,,,1882,116,1882,116,1764,114,1764,114,1122,75,1122,75,,,,,,,,,,,,,,,,,,,,,,,,
17122,145,24,145,24,241,43,241,43,404,62,404,62,825,108,825,108,736,110,736,110,709,83,709,83,1876,233,1876,233,717,93,717,93,1674,213,1674,213,149,20,149,20,534,75,534,75,1248,157,1248,157,1514,164,1514,164,1541,181,1541,181
28586,145,20,145,20,627,92,627,92,1345,193,1345,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,145,17,145,17,,,,,,,,,,,,,,,,,,,,,,,,,1249,138,1249,138,,,,,,,,,1267,147,1267,147,,,,,,,,,,,,
30242,150,18,150,18,1238,130,1238,130,869,88,869,88,1163,118,1163,118,1194,115,1194,115,1461,159,1461,159,635,71,635,71,1637,162,1637,162,1311,205,1311,205,,,,,,,,,,,,,,,,,,,,
6301,150,10,150,10,811,46,811,46,459,13,459,13,681,56,681,56,647,31,647,31,1120,61,1120,61,1219,57,1219,57,907,44,907,44,330,19,330,19,1405,78,1405,78,1678,82,1678,82,512,26,512,26,1896,103,1896,103,549,23,549,23
12428,150,11,150,11,320,16,320,16,459,25,459,25,1126,66,1126,66,1194,90,1194,90,620,36,620,36,1173,71,1173,71,2058,127,2058,127,,,,,,,,,,,,,,,,,,,,,,,,
2749,150,18,150,18,1348,140,1348,140,743,75,743,75,1650,151,1650,151,773,70,773,70,1298,137,1298,137,286,35,286,35,1637,162,1637,162,893,91,893,91,1571,179,1571,179,2249,238,2249,238,,,,,,,,,,,,
20657,154,19,154,19,431,62,431,62,1178,161,1178,161,1266,151,1266,151,43,5,43,5,1337,166,1337,166,1386,172,1386,172,243,24,243,24,1692,208,1692,208,1053,124,1053,124,621,63,621,63,320,40,320,40,1539,159,1539,159,,,,
1979,154,22,154,22,241,29,241,29,1422,203,1422,203,1183,164,1183,164,283,41,283,41,709,103,709,103,1750,245,1750,245,1078,155,1078,155,1126,180,1126,180,461,53,461,53,135,16,135,16,1975,260,1975,260,1091,138,1091,138,2364,312,2364,312
10663,154,19,154,19,1391,195,1391,195,309,43,309,43,1440,169,1440,169,315,43,315,43,959,123,959,123,800,89,800,89,2019,234,2019,234,349,39,349,39,981,108,981,108,856,99,856,99,655,73,655,73,2349,270,2349,270,1039,115,1039,115
32616,154,1,154,1,1220,19,1220,19,603,13,603,13,1150,74,1150,74,1017,58,1017,58,880,51,880,51,1202,71,1202,71,,,,,,,,,588,32,588,32,264,17,264,17,2152,134,2152,134,1185,67,1185,67,1420,81,1420,81
53403,158,12,158,12,1052,71,1052,71,766,48,766,48,1098,61,1098,61,1157,112,1157,112,772,71,772,71,247,30,247,30,1553,151,1553,151,35,8,35,8,,,,,,,,,,,,,,,,,,,,
45130,158,11,158,11,1106,56,1106,56,235,7,235,7,1682,73,1682,73,315,21,315,21,959,45,959,45,2016,91,2016,91,1754,70,1754,70,113,7,113,7,91,4,91,4,1678,57,1678,57,1069,43,1069,43,2262,91,2262,91,624,26,624,26
851,158,21,158,21,1277,180,1277,180,88,10,88,10,1695,207,1695,207,97,11,97,11,1826,218,1826,218,232,21,232,21,1678,199,1678,199,349,39,349,39,266,34,266,34,1299,151,1299,151,2016,251,2016,251,1438,149,1438,149,2169,242,2169,242
1972,158,23,158,23,590,81,590,81,1313,187,1313,187,1603,221,1603,221,114,11,114,11,485,75,485,75,670,92,670,92,1122,163,1122,163,1070,170,1070,170,806,115,806,115,1247,173,1247,173,2016,265,2016,265,830,110,830,110,1638,223,1638,223
25728,158,7,158,7,1013,61,1013,61,1487,83,1487,83,57,3,57,3,306,19,306,19,1319,68,1319,68,418,26,418,26,2094,110,2094,110,173,10,173,10,350,21,350,21,1323,75,1323,75,2193,121,2193,121,558,32,558,32,1450,68,1450,68
1241,158,4,158,4,1075,13,1075,13,617,19,617,19,578,9,578,9,821,13,821,13,1496,25,1496,25,1820,25,1820,25,462,7,462,7,,,,,,,,,1063,7,1063,7,1724,25,1724,25,1675,31,1675,31,,,,
8263,158,7,158,7,1425,81,1425,81,1359,83,1359,83,,,,,1449,74,1449,74,1120,70,1120,70,844,48,844,48,1899,118,1899,118,,,,,,,,,1247,74,1247,74,444,31,444,31,2460,145,2460,145,1753,110,1753,110
3335,158,12,158,12,873,53,873,53,1256,79,1256,79,349,16,349,16,979,69,979,69,1396,88,1396,88,103,7,103,7,1044,71,1044,71,,,,,,,,,2126,127,2126,127,1597,98,1597,98,2207,149,2207,149,701,50,701,50
14619,158,20,158,20,1420,150,1420,150,1222,164,1222,164,737,70,737,70,1368,134,1368,134,692,69,692,69,2072,200,2072,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36944,158,25,158,25,145,26,145,26,88,17,88,17,412,51,412,51,692,108,692,108,434,56,434,56,1386,169,1386,169,994,127,994,127,260,32,260,32,251,34,251,34,1735,214,1735,214,369,45,369,45,2018,238,2018,238,347,48,347,48
13449,168,8,168,8,1142,61,1142,61,669,48,669,48,1382,76,1382,76,1401,69,1401,69,1100,68,1100,68,,,,,,,,,,,,,,,,,1019,58,1019,58,230,14,230,14,2473,146,2473,146,2431,148,2431,148
2988,168,26,168,26,482,82,482,82,785,111,785,111,1659,227,1659,227,,,,,,,,,432,56,432,56,332,46,332,46,,,,,,,,,,,,,,,,,,,,,,,,
10045,168,8,168,8,590,38,590,38,524,30,524,30,591,32,591,32,315,20,315,20,1603,84,1603,84,1764,96,1764,96,1754,88,1754,88,1282,62,1282,62,964,52,964,52,2061,122,2061,122,,,,,,,,,,,,
20091,168,14,168,14,,,,,,,,,782,45,782,45,1157,86,1157,86,792,48,792,48,1081,67,1081,67,1505,98,1505,98,626,36,626,36,416,25,416,25,1945,116,1945,116,2286,148,2286,148,960,73,960,73,2211,167,2211,167
42352,168,3,168,3,1173,33,1173,33,950,29,950,29,349,31,349,31,920,50,920,50,1721,89,1721,89,978,48,978,48,1100,53,1100,53,,,,,,,,,534,31,534,31,,,,,,,,,,,,
19980,168,22,168,22,1052,139,1052,139,243,34,243,34,1126,134,1126,134,442,56,442,56,792,101,792,101,1423,179,1423,179,866,88,866,88,1636,204,1636,204,841,92,841,92,1367,158,1367,158,1380,156,1380,156,1461,153,1461,153,1781,195,1781,195
52602,168,14,39,2,924,57,924,57,39,1,39,1,483,23,483,23,1157,171,1157,171,262,11,262,11,1960,125,1960,125,1019,69,1019,69,,,,,,,,,994,59,994,59,1423,78,1423,78,763,57,763,57,2332,170,2332,170
28091,168,22,168,22,514,57,514,57,722,70,722,70,990,97,990,97,442,36,442,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41298,176,9,33,2,739,33,72,2,110,5,46,2,666,31,110,6,1001,39,1001,39,501,29,501,29,755,37,755,37,539,27,539,27,823,51,823,51,1028,51,1028,51,1815,106,1815,106,,,,,,,,,,,,
40034,176,21,33,3,563,63,69,11,539,51,90,11,127,20,51,8,715,92,715,92,1042,134,1042,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3566,176,24,176,24,1118,154,1118,154,886,115,886,115,591,75,591,75,620,82,620,82,241,22,241,22,1173,146,1173,146,1351,149,1351,149,1344,166,1344,166,1000,113,1000,113,1339,155,1339,155,985,113,985,113,788,85,788,85,2148,238,2148,238
12665,176,27,176,27,978,157,978,157,263,40,263,40,1645,225,1645,225,,,,,,,,,,,,,1779,222,1779,222,,,,,,,,,,,,,,,,,,,,,,,,
30107,176,4,176,4,670,15,670,15,1197,36,1197,36,251,23,251,23,,,,,,,,,,,,,740,35,740,35,,,,,,,,,,,,,,,,,,,,,,,,
8574,4,1,4,1,48,9,48,9,34,6,34,6,30,8,30,8,30,4,30,4,26,4,26,4,49,6,49,6,95,11,95,11,40,7,40,7,71,10,71,10,73,9,73,9,75,9,75,9,115,17,115,17,,,,
3287,181,28,181,28,1106,176,1106,176,1401,211,1401,211,1440,197,1440,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8564,181,22,181,22,951,104,951,104,472,46,472,46,1708,154,1708,154,956,91,956,91,1298,137,1298,137,653,74,653,74,659,73,659,73,1311,139,1311,139,1364,153,1364,153,1678,181,1678,181,754,87,754,87,2474,247,2474,247,,,,
1981,183,24,183,24,405,58,405,58,785,113,785,113,1650,225,1650,225,900,115,900,115,729,110,729,110,483,65,483,65,1019,149,1019,149,330,49,330,49,1219,189,1219,189,1169,160,1169,160,655,84,655,84,528,70,528,70,2211,289,2211,289
1289,183,9,183,9,1193,71,1193,71,722,40,722,40,899,54,899,54,795,43,795,43,501,24,501,24,1509,80,1509,80,1993,104,1993,104,1166,55,1166,55,897,47,897,47,590,39,590,39,1674,93,1674,93,1091,67,1091,67,2321,117,2321,117
19291,183,29,183,29,811,130,811,130,485,13,485,13,1049,17,1049,17,1470,215,1470,215,1216,166,1216,166,1777,250,1777,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,183,23,183,23,1075,115,1075,115,917,92,917,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51137,183,24,183,24,231,26,231,26,1091,157,1091,157,168,21,168,21,1525,201,1525,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40553,183,23,21,3,59,9,21,5,495,48,63,10,465,42,78,13,425,35,99,14,1688,176,198,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29279,183,23,183,23,1352,141,1352,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,7,169,7,,,,,,,,,,,,,,,,
42411,190,30,36,8,1106,176,123,24,179,27,56,13,200,25,200,25,1642,235,1642,235,91,16,91,16,729,91,729,91,1019,132,1019,132,565,72,565,72,266,36,266,36,1698,211,1698,211,1533,184,1533,184,558,58,558,58,845,96,845,96
51780,190,30,190,30,1307,197,1307,197,995,136,995,136,1700,239,1700,239,1483,218,1483,218,588,69,588,69,387,50,387,50,311,44,311,44,1252,153,1252,153,1053,128,1053,128,1756,215,1756,215,2056,249,2056,249,,,,,,,,
49201,190,12,36,3,145,6,46,2,42,3,26,2,1206,48,148,6,1194,53,1194,53,323,14,323,14,573,32,573,32,1295,62,1295,62,458,23,458,23,1460,71,1460,71,,,,,,,,,,,,,,,,
102,190,26,190,26,1229,128,1229,128,963,101,963,101,1423,136,1423,136,,,,,1424,153,1424,153,255,32,255,32,195,26,195,26,1223,132,1223,132,1449,160,1449,160,856,95,856,95,2152,214,2152,214,2411,240,2411,240,,,,
20063,190,26,190,26,754,116,754,116,254,38,254,38,319,42,319,42,934,120,934,120,1842,260,1842,260,962,139,962,139,1754,247,1754,247,73,8,73,8,1492,226,1492,226,1537,207,1537,207,1224,155,1224,155,1539,200,1539,200,2132,278,2132,278
14119,190,26,190,26,507,70,507,70,1575,227,1575,227,127,14,127,14,900,115,900,115,1298,181,1298,181,,,,,,,,,,,,,,,,,,,,,1248,157,1248,157,2262,295,2262,295,590,71,590,71
14765,190,30,190,30,590,99,590,99,443,68,443,68,1574,212,1574,212,979,140,979,140,455,58,455,58,1980,243,1980,243,1351,170,1351,170,18,5,18,5,350,52,350,52,2102,257,2102,257,1810,218,1810,218,2187,262,2187,262,2132,257,2132,257
22309,190,12,190,12,684,31,684,31,,,,,,,,,1218,54,1218,54,743,34,743,34,1462,62,1462,62,539,27,539,27,,,,,,,,,1858,97,1858,97,230,8,230,8,2200,125,2200,125,410,18,410,18
42373,190,5,190,5,767,16,767,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39565,190,26,190,26,1403,203,1403,203,1178,168,1178,168,262,34,262,34,1157,149,1157,149,73,12,73,12,1132,157,1132,157,287,39,287,39,,,,,,,,,1299,180,1299,180,428,50,428,50,1539,200,1539,200,432,59,432,59
20100,200,14,200,14,1299,59,1299,59,603,25,603,25,234,10,234,10,1066,45,1066,45,1587,69,1587,69,1832,82,1832,82,1295,62,1295,62,260,12,260,12,1623,76,1623,76,,,,,1502,76,1502,76,336,15,336,15,1328,76,1328,76
18642,200,27,200,27,1413,148,1413,148,852,86,852,86,563,49,563,49,457,38,457,38,,,,,,,,,,,,,,,,,1697,191,1697,191,,,,,,,,,,,,,1706,179,1706,179
25056,200,29,200,29,356,51,356,51,938,133,938,133,1219,171,1219,171,715,86,715,86,1461,210,1461,210,653,88,653,88,1819,253,1819,253,1223,192,1223,192,806,115,806,115,666,96,666,96,1533,198,1533,198,481,60,481,60,2274,297,2274,297
284,200,29,200,29,1396,201,1396,201,,,,,,,,,,,,,,,,,,,,,,,,,1198,188,1198,188,1335,206,1335,206,,,,,,,,,,,,,,,,
2535,200,25,200,25,,,,,,,,,879,65,879,65,340,21,340,21,194,13,194,13,824,71,824,71,640,54,640,54,458,47,458,47,,,,,,,,,1248,83,1248,83,856,68,856,68,1585,100,1585,100
35511,200,25,45,4,1229,175,1229,175,117,15,117,15,1266,151,1266,151,390,50,390,50,1806,217,1806,217,375,42,375,42,886,91,886,91,304,35,304,35,1219,150,1219,150,1583,190,1583,190,985,113,985,113,180,26,180,26,1420,151,1420,151
10970,200,25,200,25,826,109,826,109,785,102,785,102,1625,201,1625,201,518,65,518,65,1496,184,1496,184,915,109,915,109,428,42,428,42,1126,127,1126,127,1260,153,1260,153,621,63,621,63,1380,156,1380,156,2207,250,2207,250,,,,
2936,200,27,200,27,783,49,783,49,495,48,495,48,795,76,795,76,1620,158,1620,158,816,74,816,74,160,16,160,16,817,90,817,90,703,76,703,76,1592,181,1592,181,196,27,196,27,2372,234,2372,234,68,11,68,11,2069,217,2069,217
7329,200,15,200,15,896,68,896,68,1016,87,1016,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21328,200,25,200,25,1440,200,1440,200,1391,193,1391,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33426,200,33,200,33,294,49,294,49,1016,142,1016,142,445,56,445,56,1311,191,1311,191,914,111,914,111,192,27,192,27,1480,210,1480,210,400,50,400,50,296,40,296,40,1087,145,1087,145,2217,270,2217,270,1644,186,1644,186,1160,142,1160,142
28336,200,25,200,25,873,116,873,116,886,115,886,115,563,72,563,72,607,80,607,80,575,67,575,67,1219,151,1219,151,1997,232,1997,232,,,,,,,,,,,,,547,61,547,61,788,85,788,85,2302,263,2302,263
19656,200,6,200,6,853,19,853,19,,,,,,,,,,,,,346,39,346,39,1423,179,1423,179,588,37,588,37,856,89,856,89,562,71,562,71,994,109,994,109,1423,147,1423,147,1055,115,1055,115,2211,230,2211,230
16097,5,1,5,1,32,5,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14935,213,34,213,34,924,145,924,145,1324,200,1324,200,879,113,879,113,401,61,401,61,1949,251,1949,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974,213,10,213,10,,,,,,,,,445,27,445,27,1642,89,1642,89,606,32,606,32,698,41,698,41,1100,53,1100,53,,,,,,,,,,,,,,,,,,,,,,,,
28254,213,16,213,16,1405,96,1405,96,150,8,150,8,528,27,528,27,425,29,425,29,501,28,501,28,698,40,698,40,2172,135,2172,135,28,2,28,2,68,2,68,2,821,46,821,46,2065,129,2065,129,763,57,763,57,184,12,184,12
25899,213,34,213,34,657,106,657,106,766,66,766,66,127,12,127,12,1194,88,1194,88,323,24,323,24,934,79,934,79,1328,104,1328,104,626,61,626,61,1185,105,1185,105,1461,189,1461,189,,,,,,,,,684,83,684,83
21803,213,30,213,30,457,64,457,64,1197,163,1197,163,1183,141,1183,141,1449,175,1449,175,772,99,772,99,473,51,473,51,1553,179,1553,179,626,73,626,73,,,,,,,,,1118,132,1118,132,806,88,806,88,1891,210,1891,210
44724,213,34,213,34,605,101,605,101,1120,162,1120,162,666,87,666,87,900,130,900,130,1826,240,1826,240,192,28,192,28,353,48,353,48,1412,170,1412,170,944,114,944,114,,,,,,,,,705,73,705,73,1039,127,1039,127
34519,213,31,46,6,70,12,70,12,1469,208,1469,208,666,84,666,84,1132,142,1132,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32217,220,17,220,17,1396,94,1396,94,571,31,571,31,497,25,497,25,956,68,956,68,1042,66,1042,66,729,42,729,42,131,8,131,8,,,,,,,,,,,,,,,,,931,72,931,72,1237,100,1237,100
2339,220,12,220,12,1380,67,1380,67,,,,,,,,,,,,,,,,,978,40,978,40,1019,42,1019,42,1223,52,1223,52,1074,35,1074,35,,,,,,,,,1751,66,1751,66,2513,96,2513,96
3555,220,31,220,31,1341,185,1341,185,1029,134,1029,134,648,80,648,80,534,69,534,69,1042,134,1042,134,1107,132,1107,132,1272,143,1272,143,626,73,626,73,1230,151,1230,151,571,58,571,58,2200,272,2200,272,2200,249,2200,249,,,,
13892,220,37,220,37,715,113,715,113,852,119,852,119,1417,194,1417,194,377,54,377,54,1811,239,1811,239,1401,171,1401,171,994,127,994,127,495,63,495,63,657,80,657,80,331,51,331,51,1313,163,1313,163,1438,149,1438,149,1801,211,1801,211
3377,220,17,220,17,107,4,107,4,617,36,617,36,760,42,760,42,1699,111,1699,111,1523,96,1523,96,824,51,824,51,1529,101,1529,101,,,,,,,,,1087,64,1087,64,1197,70,1197,70,1708,116,1708,116,490,37,490,37
2705,220,29,220,29,1142,120,1142,120,617,59,617,59,1451,138,1451,138,299,23,299,23,1024,131,1024,131,558,57,558,57,471,48,471,48,703,84,703,84,1087,132,1087,132,722,81,722,81,2193,270,2193,270,1115,116,1115,116,1237,131,1237,131
12754,220,37,220,37,951,149,951,149,60,10,60,10,1049,138,1049,138,1157,171,1157,171,380,51,380,51,1462,182,1462,182,1392,174,1392,174,1104,130,1104,130,848,107,848,107,741,96,741,96,798,96,798,96,1751,202,1751,202,1301,157,1301,157
3102,220,32,220,32,371,53,371,53,299,47,299,47,221,30,221,30,1824,245,1824,245,1424,203,1424,203,962,55,962,55,686,46,686,46,626,36,626,36,657,41,657,41,1989,120,1989,120,580,44,580,44,960,48,960,48,981,53,981,53
40293,220,37,220,37,,,,,,,,,,,,,,,,,,,,,314,40,314,40,955,119,955,119,,,,,,,,,,,,,,,,,,,,,,,,
38772,220,16,47,6,1238,96,1238,96,213,19,213,19,,,,,,,,,1800,131,1800,131,934,79,934,79,1678,127,1678,127,669,64,669,64,208,19,208,19,1113,87,1113,87,1313,89,1313,89,1207,97,1207,97,,,,
19967,230,30,230,30,618,66,618,66,1378,143,1378,143,920,90,920,90,272,22,272,22,792,73,792,73,1279,139,1279,139,779,88,779,88,1198,127,1198,127,657,88,657,88,1417,147,1417,147,1724,172,1724,172,1027,113,1027,113,1420,150,1420,150
4754,230,33,230,33,699,103,699,103,1305,184,1305,184,1338,188,1338,188,177,25,177,25,709,103,709,103,1596,221,1596,221,929,136,929,136,1412,221,1412,221,448,51,448,51,1858,240,1858,240,369,45,369,45,1644,216,1644,216,1383,179,1383,179
6798,230,19,230,19,495,26,495,26,319,17,319,17,1266,70,1266,70,356,25,356,25,1120,74,1120,74,1900,122,1900,122,1933,121,1933,121,106,5,106,5,510,30,510,30,1267,69,1267,69,566,35,566,35,806,61,806,61,2048,154,2048,154
23328,230,40,230,40,1289,21,1289,21,112,1,112,1,1469,93,1469,93,1328,195,1328,195,1216,149,1216,149,387,50,387,50,2082,263,2082,263,1166,137,1166,137,897,111,897,111,1267,164,1267,164,798,96,798,96,1421,146,1421,146,1585,185,1585,185
17378,230,5,230,5,1270,17,1270,17,443,10,443,10,1361,22,1361,22,1633,27,1633,27,541,12,541,12,541,4,541,4,994,15,994,15,,,,,,,,,900,4,900,4,1956,27,1956,27,725,16,725,16,1420,28,1420,28
14084,230,33,230,33,783,119,783,119,333,51,333,51,795,100,795,100,1401,182,1401,182,1895,267,1895,267,273,37,273,37,1738,245,1738,245,1694,269,1694,269,,,,,,,,,,,,,,,,,,,,
44736,6,1,2,1,8,2,3,2,20,2,9,1,9,2,4,1,68,10,26,4,30,4,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49684,236,32,236,32,1118,154,1118,154,1391,193,1391,193,168,27,168,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48369,236,35,236,35,1173,172,1173,172,31,4,31,4,1749,233,1749,233,140,16,140,16,1357,192,1357,192,1737,243,1737,243,2164,292,2164,292,,,,,,,,,,,,,,,,,,,,,,,,
35269,236,41,236,41,826,132,826,132,472,70,472,70,1068,140,1068,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,100,820,100,1438,149,1438,149,981,118,981,118
