ID,2013 Pořadí skokani,2013 Pořadí skokani kraj,2013 Pořadí skokani kategorie,2013 Pořadí skokani kraj kategorie,2014 Pořadí skokani,2014 Pořadí skokani kraj,2014 Pořadí skokani kategorie,2014 Pořadí skokani kraj kategorie,2015 Pořadí skokani,2015 Pořadí skokani kraj,2015 Pořadí skokani kategorie,2015 Pořadí skokani kraj kategorie,2016 Pořadí skokani,2016 Pořadí skokani kraj,2016 Pořadí skokani kategorie,2016 Pořadí skokani kraj kategorie,2017 Pořadí skokani,2017 Pořadí skokani kraj,2017 Pořadí skokani kategorie,2017 Pořadí skokani kraj kategorie,2018 Pořadí skokani,2018 Pořadí skokani kraj,2018 Pořadí skokani kategorie,2018 Pořadí skokani kraj kategorie,2019 Pořadí skokani,2019 Pořadí skokani kraj,2019 Pořadí skokani kategorie,2019 Pořadí skokani kraj kategorie,2020 Pořadí skokani,2020 Pořadí skokani kraj,2020 Pořadí skokani kategorie,2020 Pořadí skokani kraj kategorie,2021 Pořadí skokani,2021 Pořadí skokani kraj,2021 Pořadí skokani kategorie,2021 Pořadí skokani kraj kategorie,2022 Pořadí skokani,2022 Pořadí skokani kraj,2022 Pořadí skokani kategorie,2022 Pořadí skokani kraj kategorie,2023 Pořadí skokani,2023 Pořadí skokani kraj,2023 Pořadí skokani kategorie,2023 Pořadí skokani kraj kategorie,2024 Pořadí skokani,2024 Pořadí skokani kraj,2024 Pořadí skokani kategorie,2024 Pořadí skokani kraj kategorie,2025 Pořadí skokani,2025 Pořadí skokani kraj,2025 Pořadí skokani kategorie,2025 Pořadí skokani kraj kategorie,2026 Pořadí skokani,2026 Pořadí skokani kraj,2026 Pořadí skokani kategorie,2026 Pořadí skokani kraj kategorie
52705,122,5,61,4,604,50,214,19,5144,355,,,7611,593,,,2667,224,,,1757,127,,,2044,142,,,1218,92,,,,,,,,,,,2527,169,,,2966,206,,,1434,106,,,8098,567,,
8411,127,21,,,6579,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22691,127,21,,,5618,650,,,6010,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41764,127,21,55,11,1003,128,173,40,6493,716,493,94,4842,488,461,77,1107,127,334,51,3259,328,532,81,4710,447,,,2938,277,,,2847,297,,,2105,214,,,2129,198,,,,,,,,,,,6940,621,,
53023,127,17,,,3625,313,,,357,37,,,2138,145,,,4909,342,,,4912,335,,,3054,245,,,1907,152,,,2475,223,,,,,,,,,,,,,,,,,,,4784,388,,
36893,127,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39024,132,15,,,5098,480,,,2908,263,,,1203,95,,,3115,243,,,8252,590,,,5767,419,,,4907,358,,,1278,133,,,3349,313,,,7916,561,,,1627,97,,,7379,554,,,4784,347,,
21057,132,6,,,5536,354,,,2908,210,,,8162,628,,,2839,235,,,9068,687,,,6639,488,,,9414,684,,,,,,,,,,,,,,,,,,,,,,,,,,
47689,132,6,,,2981,190,,,5698,389,,,4569,361,,,5501,435,,,722,50,,,8268,590,,,3076,241,,,,,,,,,,,6621,460,,,3196,222,,,8209,550,,,7666,535,,
43841,132,6,31,4,148,12,82,6,204,13,97,4,297,19,148,14,351,28,187,13,6933,532,711,57,3054,217,529,44,1738,132,,,1362,34,,,5064,124,,,4428,308,,,4511,318,,,1649,121,,,7992,562,,
47853,132,18,,,5174,750,,,6208,964,,,8162,1118,,,1832,252,,,5816,754,,,457,53,,,4514,573,,,,,,,,,,,2856,362,,,8918,1125,,,8491,1052,,,7387,888,,
44508,132,25,31,8,358,49,121,30,582,65,160,34,2075,212,346,58,1903,201,350,60,2448,252,480,75,,,,,,,,,,,,,1837,188,,,3230,290,,,4717,436,,,1194,126,,,4360,385,,
55682,138,18,,,4070,354,,,2191,170,,,4088,280,,,1429,112,,,7484,516,,,819,71,,,8580,600,,,2847,253,,,5064,463,,,8486,606,,,582,62,,,7899,582,,,4683,379,,
43511,138,6,,,7294,579,,,1510,106,,,4661,331,,,7659,518,,,6273,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22700,138,6,,,4070,244,,,6085,379,,,6940,368,,,1250,65,,,985,35,,,8676,465,,,6071,309,,,,,,,,,,,5545,300,,,8041,426,,,2428,139,,,4468,259,,
47629,138,9,,,1215,80,,,7238,464,,,310,29,,,9142,499,,,4912,323,,,4121,240,,,1907,108,,,,,,,,,,,4605,310,,,1041,49,,,8598,519,,,3819,250,,
50466,138,6,62,2,7309,580,482,26,829,59,285,20,1809,120,401,24,1832,102,,,6357,412,,,4811,311,,,2180,153,,,787,42,,,1188,66,,,6274,478,,,7009,505,,,1549,106,,,4468,353,,
53147,143,26,58,13,4172,469,251,51,,,,,,,,,,,,,8976,911,795,125,6810,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49424,143,22,33,6,412,49,127,13,126,15,80,8,9112,1241,566,49,6280,823,501,43,3440,432,541,50,5682,828,658,61,2646,370,,,1674,259,,,4371,699,,,,,,,,,,,7097,986,,,,,,
45787,143,19,63,12,6367,539,462,44,5633,458,626,53,3828,264,552,26,3115,227,,,3344,239,,,2842,227,,,6887,477,,,,,,,,,,,,,,,,,,,,,,,,,,
10283,143,19,,,7515,1089,,,6604,1020,,,4278,592,,,6454,881,,,8208,1071,,,572,66,,,6613,819,,,2967,395,,,,,,,,,,,,,,,,,,,,,,
7415,147,23,,,604,73,,,1054,145,,,8928,1216,,,3278,428,,,3344,413,,,3054,434,,,4416,639,,,3887,614,,,5016,808,,,,,,,,,,,,,,,,,,
10312,147,23,,,7238,1034,,,6825,942,,,5728,778,,,1786,136,,,9174,636,,,2903,231,,,,,,,,,,,5016,808,,,8653,1267,,,,,,,,,,,,,,
41998,147,23,,,801,103,,,1295,181,,,7528,1011,,,4519,593,,,3997,513,,,1752,253,,,1019,141,,,1901,291,,,2296,347,,,6274,891,,,2818,383,,,2317,295,,,1913,264,,
38688,147,16,66,7,7611,715,680,56,582,49,243,20,2986,243,,,1173,90,,,6357,458,,,3593,269,,,2317,179,,,4451,410,,,2844,268,,,2995,198,,,4920,336,,,4321,322,,,5579,403,,
52483,147,23,34,7,75,11,39,7,452,58,141,12,4569,605,286,17,2302,299,368,30,8448,1130,559,42,608,84,295,30,6525,948,686,61,2967,470,,,,,,,,,,,,,,,,,,,,,,
26791,147,8,,,3408,259,,,954,70,,,6857,475,,,1786,99,,,9232,620,,,7078,476,,,8760,609,,,,,,,,,,,,,,,,,,,,,,,681,45,,
18858,147,8,,,4495,314,,,6208,682,,,,,,,,,,,,,,,,,,,2388,159,,,737,49,,,2379,177,,,3306,233,,,6412,479,,,1952,139,,,9073,809,,
8463,147,20,,,2240,200,,,5947,483,,,7407,504,,,6683,455,,,8252,574,,,5585,391,,,7487,527,,,,,,,,,,,,,,,,,,,,,,,,,,
36506,155,20,,,5174,750,,,1818,301,,,7884,1072,,,7286,991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51740,155,20,68,7,,,,,,,,,,,,,,,,,,,,,,,,,1218,150,,,1781,232,,,4673,630,,,8111,1014,,,,,,,,,,,,,,
43723,155,1,35,1,63,2,47,2,1020,13,186,4,2914,36,392,9,292,5,170,4,6852,108,706,14,5866,94,668,13,3426,44,,,294,6,,,2061,27,,,,,,,,,,,,,,,,,,
29008,8,4,2,1,44,8,13,2,1,1,1,1,121,13,40,4,119,15,39,4,64,6,37,3,287,40,80,10,232,40,90,16,303,46,106,13,282,43,,,310,37,,,,,,,,,,,,,,
43829,155,9,61,5,772,57,218,18,177,9,112,5,1239,89,349,24,6773,533,686,55,321,24,,,8570,614,,,3809,298,,,1196,27,,,1007,42,,,3741,255,,,6499,456,,,5552,381,,,988,79,,
52355,155,20,,,4254,626,,,3718,603,,,1519,207,,,6966,947,,,2448,322,,,7579,963,,,7942,999,,,60,7,,,4119,556,,,7162,866,,,5951,727,,,2122,273,,,3545,411,,
28150,155,20,61,7,4337,635,258,41,2259,367,352,56,8032,1099,538,74,274,36,173,22,8353,1087,771,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53567,161,9,36,2,67,2,50,2,3888,237,265,13,1872,101,336,9,663,46,244,12,9190,553,799,41,4811,281,627,30,2938,191,,,,,,,,,,,3818,210,,,775,42,,,6844,379,,,2824,142,,
13538,161,10,,,1666,114,,,7949,531,,,9085,708,,,8913,698,,,2871,227,,,6247,460,,,7323,527,,,,,,,,,,,7663,528,,,5775,407,,,,,,,,,,
55958,161,27,64,9,5398,757,432,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15171,161,17,,,3547,332,,,4863,444,,,2528,201,,,4430,341,,,6174,441,,,3852,287,,,3809,281,,,3311,304,,,3914,367,,,4698,324,,,6222,437,,,8035,610,,,4089,302,,
43768,161,7,76,4,772,42,,,1818,120,,,5130,279,,,392,13,,,4531,213,,,9240,500,,,3252,158,,,4682,230,,,290,12,,,8653,452,,,2398,118,,,3752,226,,,2197,126,,
30200,161,9,,,1037,81,,,3797,267,,,2400,168,,,2231,132,,,7968,534,,,1408,100,,,2477,171,,,2110,130,,,5064,294,,,603,42,,,4810,356,,,3752,303,,,2432,174,,
54815,161,21,,,4172,362,,,6979,576,,,5728,391,,,1215,97,,,3259,236,,,5475,382,,,5125,362,,,,,,,,,,,5369,387,,,,,,,,,,,,,,
45533,161,21,,,4172,362,,,5861,473,,,200,18,,,2492,187,,,8022,551,,,5367,375,,,1528,127,,,1471,132,,,2795,254,,,3558,265,,,2465,194,,,8431,1198,,,5112,696,,
19595,161,2,,,1836,35,,,4783,102,,,,,,,,,,,,,,,,,,,,,,,4171,73,,,3000,48,,,3896,52,,,4717,84,,,5088,88,,,3545,59,,
47128,161,2,36,2,6,1,5,1,53,2,44,2,624,9,223,5,1685,28,332,9,413,3,228,2,3146,40,538,11,7233,105,,,2233,37,,,355,3,,,7524,554,,,6222,882,,,,,,,,,,
52972,161,21,36,6,5398,465,122,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16286,172,27,,,7588,852,,,1120,115,,,7078,736,,,7127,728,,,9458,955,,,1752,178,,,3154,294,,,843,89,,,2335,243,,,8593,790,,,4612,367,,,6494,432,,,888,56,,
9443,172,10,,,1666,110,,,7523,481,,,2192,121,,,5793,322,,,2939,185,,,2287,149,,,7057,435,,,5096,331,,,2017,140,,,3818,270,,,7996,589,,,1497,111,,,6690,429,,
34521,172,24,76,9,4410,647,401,61,6493,1002,663,109,,,,,,,,,,,,,,,,,,,,,441,64,,,1069,121,,,8372,1047,,,2267,279,,,1649,203,,,3819,442,,
57326,172,11,39,5,3922,254,248,16,5302,366,288,18,2075,172,346,27,4997,401,467,37,6852,525,706,55,5682,418,658,53,7882,566,,,,,,,,,,,,,,,,,,,,,,,,,,
30276,172,11,,,6850,450,,,2028,148,,,1356,101,,,4909,397,,,8833,666,,,2371,167,,,8918,645,,,,,,,,,,,4340,300,,,3752,255,,,4321,298,,,7459,520,,
5639,172,10,,,3625,256,,,1097,69,,,5035,272,,,8518,467,,,5313,345,,,5966,364,,,8066,483,,,,,,,,,,,985,59,,,2610,156,,,7246,454,,,6342,409,,
32468,172,18,,,6850,642,,,2994,268,,,4569,368,,,1786,137,,,5635,407,,,2762,203,,,8321,611,,,2475,240,,,1396,123,,,7091,501,,,2398,143,,,4139,306,,,3463,262,,
56480,172,10,,,1037,67,,,6429,402,,,8476,442,,,2356,135,,,5992,381,,,2229,145,,,8634,519,,,,,,,,,,,6928,485,,,,,,,,,,,,,,
44046,180,8,,,4775,287,,,4615,290,,,3732,198,,,4235,207,,,7484,365,,,4518,246,,,3918,188,,,,,,,,,,,1097,42,,,3347,171,,,8853,470,,,,,,
44960,180,10,,,772,58,,,1867,135,,,8576,594,,,754,44,,,3259,219,,,8211,557,,,3609,258,,,3887,232,,,3512,210,,,6099,468,,,5775,426,,,578,39,,,8724,659,,
12508,180,10,,,3346,253,,,6604,477,,,4949,351,,,7721,522,,,6273,406,,,1241,92,,,8489,594,,,,,,,,,,,1168,86,,,7504,541,,,5456,427,,,1465,101,,
52232,180,12,,,6145,424,,,5379,320,,,222,7,,,8171,439,,,3819,241,,,8676,509,,,2250,146,,,5273,343,,,4408,307,,,3073,222,,,2465,205,,,1153,87,,,8997,557,,
37383,180,19,78,8,1483,161,327,27,7789,709,720,56,7001,549,,,6085,472,,,1488,124,,,2044,156,,,7661,559,,,3978,358,,,2755,259,,,337,30,,,4920,336,,,7246,543,,,681,63,,
2672,180,24,,,3989,344,,,2994,227,,,5650,383,,,4708,326,,,8141,566,,,1712,137,,,8257,569,,,1471,132,,,2061,185,,,8769,628,,,1362,125,,,5088,378,,,6505,512,,
51642,180,13,78,7,5098,327,552,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27649,180,8,,,2441,103,,,4863,212,,,3996,156,,,1107,41,,,8833,1183,,,7670,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35666,180,19,,,6021,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42258,189,25,,,6418,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,379,,,1124,154,,,2702,342,,,4991,585,,
40500,189,21,80,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,20,,,1896,164,,,8258,636,,
27658,189,14,,,495,43,,,6085,411,,,3828,306,,,7659,525,,,1649,129,,,4710,331,,,6525,452,,,3311,298,,,3734,341,,,2399,193,,,1746,148,,,8261,609,,,4683,379,,
8809,189,11,,,7352,518,,,212,13,,,8904,497,,,8712,481,,,1084,62,,,2441,145,,,3918,222,,,3563,161,,,5358,251,,,2019,126,,,1693,88,,,4695,300,,,5399,352,,
44163,189,25,40,4,2910,426,233,33,668,125,167,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17464,189,25,,,5694,824,,,4128,661,,,1941,270,,,9217,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39608,189,12,85,3,5398,428,,,7028,511,,,666,48,,,2667,161,,,9215,618,,,1109,80,,,7942,553,,,2000,121,,,297,13,,,6846,513,,,8308,597,,,5350,417,,,1742,124,,
9756,196,13,,,4070,321,,,6010,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54583,196,28,70,9,33,6,31,6,722,135,240,38,4465,623,442,61,1250,177,347,47,6083,789,668,79,4710,608,,,8986,1144,,,350,46,,,5284,726,,,7524,914,,,8152,1006,,,900,103,,,6152,741,,
10301,196,22,,,1402,152,,,6979,641,,,8251,653,,,402,30,,,3102,224,,,9300,682,,,6799,492,,,,,,,,,,,1621,110,,,2465,147,,,,,,,,,,
36528,196,28,,,6189,894,,,8016,1241,,,,,,,,,,,,,,,,,,,4609,586,,,5273,727,,,4520,614,,,814,104,,,8443,1041,,,2428,305,,,3545,411,,
38610,196,15,,,1311,79,,,8005,535,,,4569,361,,,2839,235,,,5992,467,,,4325,318,,,3330,265,,,,,,,,,,,6513,452,,,6499,456,,,,,,,,,,
13364,196,28,,,5895,676,,,6653,732,,,,,,,,,,,39,9,,,8334,811,,,6445,612,,,3670,378,,,775,95,,,6513,570,,,,,,,,,,,,,,
43314,202,13,41,3,1185,76,184,9,562,32,158,10,2840,157,387,13,5793,322,488,25,545,38,252,10,8909,521,774,40,4014,260,,,,,,,,,,,5636,394,,,8667,624,,,,,,,,,,
46324,202,25,,,6705,571,,,2133,162,,,6940,476,,,3746,265,,,9005,625,,,1003,84,,,7233,505,,,,,,,,,,,2709,207,,,2544,192,,,2317,180,,,1793,126,,
54346,202,12,,,6748,474,,,6881,435,,,4369,228,,,1478,76,,,8252,525,,,1712,92,,,1998,113,,,5096,234,,,1875,94,,,5465,366,,,6412,399,,,1849,102,,,4888,314,,
41498,202,23,71,7,6259,584,289,17,432,38,186,16,1038,84,273,20,1903,142,414,28,6432,462,684,37,562,43,,,9297,684,,,475,42,,,2516,236,,,1168,74,,,9094,663,,,1268,85,,,2958,228,,
48991,202,16,,,578,46,,,750,54,,,8824,683,,,951,75,,,8529,641,,,3942,286,,,336,27,,,3214,88,,,750,30,,,9059,627,,,4041,289,,,2506,164,,,1020,84,,
44271,202,30,83,12,4860,714,540,86,4694,744,568,90,8439,1158,,,977,136,,,5006,639,,,3519,455,,,1126,136,,,,,,,,,,,8747,1094,,,,,,,,,,,,,,
38161,202,9,83,4,6318,381,615,54,4783,305,573,43,4465,230,,,1035,49,,,6933,335,,,3519,179,,,1998,91,,,,,,,,,,,6099,330,,,3655,188,,,5185,301,,,5112,304,,
46237,202,23,41,2,6782,631,291,18,7768,706,310,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49782,210,28,,,7433,1063,,,386,49,,,1169,145,,,5096,670,,,4253,545,,,2287,324,,,2388,325,,,3670,571,,,1920,298,,,4249,611,,,3196,433,,,6236,855,,,8908,1272,,
39358,210,29,,,6418,730,,,1867,183,,,4842,488,,,3746,389,,,8399,850,,,2972,284,,,5974,561,,,5138,539,,,4549,475,,,3896,339,,,5295,479,,,1736,172,,,4004,351,,
30197,210,14,,,6367,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28208,9,1,,,377,46,,,133,23,,,92,17,,,208,21,,,287,32,,,435,49,,,320,40,,,,,,,,,,,,,,,,,,,335,51,,,187,22,,
49139,210,10,9,1,22,3,8,2,49,6,29,3,20,3,15,3,125,21,89,18,374,61,165,32,595,68,255,43,4609,433,444,67,,,,,,,,,,,,,,,,,,,,,2623,223,,
327,9,5,5,3,56,10,30,8,,,,,,,,,164,21,58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,214,29,,,4495,631,,,7523,1045,,,771,95,,,7422,986,,,3344,413,,,6914,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46762,214,25,89,12,5773,543,585,46,7646,692,710,54,540,42,,,1478,108,,,384,30,,,1365,107,,,3516,259,,,,,,,,,,,614,48,,,5775,406,,,2702,196,,,2267,187,,
34120,214,30,95,16,6850,778,,,4355,462,,,8928,957,,,1385,146,,,3531,355,,,3942,364,,,1126,131,,,,,,,,,,,5465,480,,,4041,365,,,3935,338,,,3545,311,,
46230,214,25,89,12,2505,255,325,26,4206,389,541,45,7682,600,734,47,205,12,,,766,57,,,9335,686,,,2059,159,,,2725,260,,,2844,268,,,3472,232,,,,,,,,,,,8665,651,,
43538,214,31,,,7419,1074,,,2084,339,,,8251,1134,,,8681,1165,,,2296,301,,,3852,497,,,1907,246,,,2600,345,,,3049,415,,,6513,787,,,8257,1016,,,5350,637,,,8480,1018,,
35593,219,32,,,1517,218,,,6208,964,,,647,90,,,2492,331,,,8940,1161,,,4710,608,,,6339,788,,,3428,460,,,5064,692,,,460,48,,,1206,165,,,8745,1084,,,4784,554,,
13644,219,14,,,5472,381,,,2320,133,,,2138,117,,,5993,341,,,1917,114,,,7078,417,,,2646,176,,,3102,213,,,3990,278,,,2067,161,,,5951,454,,,5959,406,,,5228,337,,
11788,219,32,,,6475,945,,,515,88,,,4369,609,,,8015,1084,,,4718,599,,,8438,1076,,,1688,219,,,,,,,,,,,7958,987,,,1440,190,,,8922,1108,,,4271,496,,
50146,219,30,,,4860,670,,,4952,675,,,4465,593,,,3660,482,,,6540,862,,,3054,434,,,,,,,,,,,,,,,8210,580,,,6040,425,,,3019,230,,,7251,1011,,
51712,219,13,,,3346,235,,,7550,488,,,8215,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50290,219,30,,,6962,999,,,1295,181,,,6698,902,,,2571,334,,,7179,959,,,5866,857,,,6445,937,,,,,,,,,,,1621,211,,,5872,827,,,7454,1041,,,8058,1141,,
49650,219,30,,,6530,930,,,1378,194,,,8251,1122,,,6773,894,,,5550,719,,,6810,991,,,6708,977,,,,,,,,,,,9171,1346,,,,,,,,,,,,,,
55358,219,11,,,4254,256,,,5045,319,,,,,,,,,,,,,,,,,,,6168,314,,,2346,114,,,,,,,,,,,,,,,,,,,,,,
26087,227,27,,,6021,562,,,1701,139,,,7165,564,,,5993,467,,,4156,296,,,796,56,,,5026,366,,,1362,144,,,2565,241,,,7162,505,,,6412,453,,,2633,190,,,7251,525,,
36869,227,17,,,2303,151,,,2844,209,,,2323,196,,,563,46,,,7968,604,,,5041,362,,,7323,527,,,,,,,,,,,,,,,,,,,,,,,,,,
47362,11,1,9,1,47,1,28,1,46,4,31,1,334,14,89,1,291,16,91,2,134,7,62,2,168,7,,,249,10,,,,,,,,,,,101,6,,,405,28,,,148,10,,,156,8,,
54403,227,15,,,3204,244,,,3317,241,,,4569,321,,,2424,146,,,6432,417,,,5367,347,,,5441,383,,,4451,265,,,3821,226,,,2399,179,,,6412,460,,,6146,471,,,7019,546,,
49715,11,2,6,1,26,2,10,2,157,26,43,12,282,36,56,10,121,13,52,7,405,48,87,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56247,227,34,,,6074,875,,,2637,424,,,5432,739,,,6532,888,,,5992,778,,,9077,1164,,,1738,227,,,5442,751,,,1536,179,,,3652,464,,,7009,857,,,9015,1137,,,785,94,,
22321,227,15,,,5618,443,,,2994,217,,,860,63,,,5207,337,,,1488,93,,,4710,302,,,619,38,,,2967,171,,,4208,249,,,1134,83,,,2465,185,,,5864,451,,,7545,588,,
37423,232,35,44,5,1262,179,190,25,4355,696,272,44,4369,609,437,60,951,131,282,34,741,100,293,35,8835,1142,771,100,7808,981,,,904,130,,,263,31,,,761,98,,,7365,906,,,4982,594,,,6596,794,,
21020,232,18,,,772,57,,,7201,485,,,5035,405,,,8354,658,,,,,,,,,,,6708,492,,,,,,,,,,,,,,,,,,,,,,,3121,242,,
25399,232,33,,,5773,815,,,5861,811,,,7078,951,,,6773,894,,,4072,520,,,2842,407,,,9591,1411,,,249,46,,,1157,186,,,2399,334,,,5200,716,,,8899,1276,,,3377,462,,
57439,232,17,,,6990,554,,,5459,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50721,232,9,,,3065,132,,,7894,326,,,7078,287,,,977,38,,,9131,363,,,6150,245,,,9022,339,,,,,,,,,,,7327,239,,,7281,248,,,3752,118,,,7600,251,,
15866,232,17,,,1836,136,,,2028,149,,,9057,636,,,1478,85,,,4531,304,,,4218,273,,,9091,630,,,4682,283,,,1536,86,,,8841,646,,,5951,436,,,3330,265,,,6596,520,,
28003,232,17,,,6530,511,,,7593,570,,,6090,413,,,8805,606,,,788,50,,,6725,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,232,17,,,7557,611,,,2844,209,,,4369,303,,,4708,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41048,232,26,,,3408,294,,,6288,513,,,1278,157,,,5993,785,,,1298,154,,,5253,762,,,8953,624,,,,,,,,,,,,,,,,,,,,,,,,,,
19690,232,35,,,2122,319,,,1867,309,,,,,,,,,,,,,,,,,,,,,,,2847,379,,,3951,536,,,,,,,,,,,,,,,,,,
44868,232,17,,,832,62,,,7523,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51549,232,35,,,5536,800,,,5559,868,,,1278,181,,,327,42,,,8208,1071,,,4811,619,,,4297,552,,,4451,610,,,1668,205,,,8372,1047,,,1440,190,,,7039,866,,,3926,452,,
4757,232,12,,,7025,426,,,4281,269,,,7407,398,,,4235,207,,,4718,223,,,719,35,,,5441,273,,,,,,,,,,,1202,46,,,5775,306,,,8353,456,,,,,,
11612,232,33,,,2368,321,,,1973,278,,,7611,1027,,,3559,469,,,3440,432,,,7161,1046,,,9619,1417,,,550,90,,,363,52,,,7015,1014,,,3850,554,,,4982,656,,,6940,971,,
52284,246,38,,,7079,1020,,,6710,1041,,,1519,207,,,6085,837,,,4429,567,,,8028,1018,,,4212,540,,,1038,144,,,4448,603,,,6513,787,,,9264,1182,,,758,88,,,3926,452,,
47811,246,38,,,2063,307,,,696,131,,,6608,906,,,4797,659,,,8692,1139,,,3519,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51391,246,31,76,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7778,246,35,,,1215,155,,,2908,404,,,9020,1225,,,7721,1033,,,2296,280,,,1080,138,,,5332,789,,,4537,727,,,4549,726,,,,,,,,,,,3168,416,,,,,,
40925,246,14,99,3,686,42,,,386,20,,,6857,381,,,890,43,,,1872,123,,,2762,171,,,3700,203,,,2346,111,,,433,24,,,7663,498,,,397,16,,,6331,398,,,2562,166,,
43550,246,22,,,4939,387,,,562,41,,,2611,186,,,1107,66,,,8624,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52454,246,22,,,2122,158,,,1818,134,,,7466,520,,,977,56,,,2871,183,,,8438,574,,,3700,264,,,,,,,,,,,6274,478,,,9161,638,,,345,17,,,5493,432,,
50517,246,22,45,1,115,15,51,4,283,34,115,14,562,42,165,15,859,74,270,37,9091,629,569,58,437,45,245,25,6708,462,696,62,5399,489,,,1536,144,,,6099,440,,,3347,256,,,,,,,,,,
24908,246,27,,,6475,548,,,3398,259,,,1395,100,,,8215,572,,,884,78,,,6339,433,,,6071,425,,,4171,377,,,4119,376,,,2775,216,,,6584,473,,,964,92,,,6596,517,,
49740,246,35,,,6189,884,,,986,137,,,7466,1005,,,7422,986,,,2383,294,,,6639,967,,,639,83,,,4897,785,,,2017,310,,,9093,1329,,,7009,998,,,3330,433,,,3377,462,,
47203,246,14,,,1148,72,,,1120,71,,,6857,381,,,3278,176,,,2939,188,,,2287,136,,,4817,284,,,1781,81,,,4887,231,,,3393,215,,,1174,60,,,3681,223,,,4567,302,,
3220,246,31,,,7219,817,,,2513,257,,,3259,329,,,8781,916,,,6852,690,,,5682,521,,,3076,287,,,,,,,,,,,,,,,,,,,,,,,,,,
42079,246,38,,,6748,975,,,,,,,,,,,,,,,,,,,4218,548,,,2180,277,,,,,,,,,,,4983,615,,,2610,326,,,5350,637,,,1299,159,,
44288,13,6,7,4,38,7,23,5,257,29,53,8,,,,,,,,,,,,,,,,,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,
52908,259,19,,,4860,308,,,5633,379,,,,,,,,,,,3102,241,,,6339,464,,,3516,279,,,,,,,,,,,8653,596,,,,,,,,,,,,,,
4706,259,28,,,1836,188,,,4615,426,,,9028,713,,,1010,79,,,6273,449,,,8570,628,,,3006,226,,,1781,185,,,2105,186,,,8593,612,,,703,45,,,2122,160,,,7600,557,,
45858,259,28,46,7,1037,101,176,18,582,54,160,15,4661,315,452,40,5501,372,481,48,8082,560,761,71,2441,189,490,49,920,79,,,2346,206,,,3734,341,,,8372,598,,,6222,446,,,7525,554,,,,,,
56382,259,13,,,7187,437,,,1259,87,,,8476,460,,,8215,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54005,259,13,,,3625,227,,,7694,475,,,7466,400,,,3278,160,,,1649,75,,,9077,491,,,336,18,,,4793,238,,,4299,204,,,7916,420,,,6040,322,,,,,,,,,,
18781,259,28,,,6021,562,,,722,62,,,7001,549,,,138,9,,,9522,701,,,347,30,,,5875,435,,,1781,185,,,2061,181,,,9019,650,,,753,48,,,543,43,,,8098,606,,
